Data_center,Data_center_address,Longitude_of_data_center,Latitude_of_data_center,Is_it_accurate,power_usage_2023_kwh,power_usage_per_hour_2023_kwh
Cogent Data Center - Pennsauken,4101 Maple Ave,-75.06595503,39.94893989,GoogleMap,60274.02985,6.880597015
CyrusOne NYM2 - Totowa,50 Madison Road,-87.9348263,41.7107345,RANGE_INTERPOLATED,60274.02985,6.880597015
H5 Data Centers Cleveland,1625 Rockwell Ave,-81.6830495,41.5067004,ROOFTOP,15153.11538,1.729807692
Fusion Connect - Cleveland,1621 Euclid Ave,-81.680462,41.5016891,ROOFTOP,15153.11538,1.729807692
Ark Data Centers Independence,7500 E. Pleasant Valley Rd,-81.63024,41.361081,ROOFTOP,15153.11538,1.729807692
Aligned NEO-01,2509 Hayes Ave,-81.60405377,41.44752215,GoogleMap,15153.11538,1.729807692
DataBank CLE1 - Downtown Cleveland,1255 Euclid Avenue,-81.6836731,41.5009221,ROOFTOP,15153.11538,1.729807692
Expedient Garfield Heights 2,15248 NEO Parkway,-81.5738498,41.4293721,ROOFTOP,15153.11538,1.729807692
Cogent Data Center - Cleveland,1621 Euclid Ave,-81.680462,41.5016891,ROOFTOP,15153.11538,1.729807692
Expedient Lewis Center,281 E Powell Rd,-83.0142892,40.1544466,ROOFTOP,15153.11538,1.729807692
Windstream Cleveland,200 W Prospect Ave,-81.6933205,41.49786,ROOFTOP,15153.11538,1.729807692
Expedient Garfield Heights 1,15166 NEO Parkway,-81.5739525,41.4282276,ROOFTOP,15153.11538,1.729807692
Lumen Cleveland 3,1621 Euclid Avenue,-81.680462,41.5016891,ROOFTOP,15153.11538,1.729807692
Lumen Cleveland 1,4000 Chester Ave,-73.983978,40.6438239,GEOMETRIC_CENTER,15153.11538,1.729807692
Lumen Cleveland 2,1228 Euclid,-81.68412269,41.50022462,GoogleMap,15153.11538,1.729807692
BlueBridge Networks,1255 Euclid Ave,-81.6836731,41.5009221,ROOFTOP,15153.11538,1.729807692
Richmond Heights,26391 Curtiss Wright Parkway,-81.4897006,41.5696328,ROOFTOP,15153.11538,1.729807692
Bay Pointe,2662 Brecksville Rd,-81.6388053,41.208483,ROOFTOP,15153.11538,1.729807692
Public Square Tech Center,200 Euclid Avenue,-81.6918226,41.4993479,ROOFTOP,15153.11538,1.729807692
Mangobay Cleveland,"1277 E, Schaaf Rd.",-81.657722,41.4130429,ROOFTOP,15153.11538,1.729807692
Keith Building,1621 Euclid Avenue,-81.680462,41.5016891,ROOFTOP,15153.11538,1.729807692
Sterling Telecom Office Building,1255 Euclid Avenue,-81.6836731,41.5009221,ROOFTOP,15153.11538,1.729807692
Cologix COL1,535 Scherers Ct,-83.002414,40.115757,ROOFTOP,15153.11538,1.729807692
WeConnect Community Data Center,35 Collegeview Road,-82.945611,40.1238326,ROOFTOP,15153.11538,1.729807692
Cologix COL3-S,585 Scherers Court,-83.0022284,40.1158202,GEOMETRIC_CENTER,15153.11538,1.729807692
Cologix COL2,555 Scherers Court,-83.0024012,40.1157571,ROOFTOP,15153.11538,1.729807692
5CDC Columbus - CMH01,601 Benjamin Dr,-82.82427235,39.92546486,GoogleMap,15153.11538,1.729807692
QTS New Albany 2 DC2,675 Beech Road SW,-82.753889,40.0728419,ROOFTOP,15153.11538,1.729807692
CeraNet DC3,4151 Executive Pkwy,-82.8997298,40.0835957,GEOMETRIC_CENTER,15153.11538,1.729807692
Cologix COL4-S,7500 Alta View Blvd,-82.9999965,40.1184384,ROOFTOP,15153.11538,1.729807692
DartPoints Dublin,565 Metro Place South,-83.1335946,40.0931852,ROOFTOP,15153.11538,1.729807692
Cogent Data Center - Columbus,240 N 5th Street,-82.99568941,39.96830569,GoogleMap,15153.11538,1.729807692
ICS Corporate Center 1,175 South Third Street,-82.99751127,39.95883768,GoogleMap,15153.11538,1.729807692
STACK Infrastructure NAL01A,7300 Souder Rd,-82.8014375,40.1063322,ROOFTOP,15153.11538,1.729807692
CeraNet DC2,43017,-83.1327332,40.115674,APPROXIMATE,15153.11538,1.729807692
Expedient Dublin,5700 Innovation Drive,-83.14360172,40.09190256,GoogleMap,15153.11538,1.729807692
Expedient Upper Arlington,"5000 Arllington Centre Blvd, Building One",-83.0780338,40.0568661,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Cosgray Campus,4600-4636 Cosgray Rd,-83.1752076,40.048087,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Newton Campus,2575-2875 Newton Court,-82.73016812,40.09255669,GoogleMap,15153.11538,1.729807692
Amazon AWS CMH - Hayden Campus,5109-5125 Hayden Run Rd,-83.1336328,40.0613708,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Crosby Campus,6645-6685 Crosby Court,-83.1990588,40.0998972,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Scioto Campus,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Industrial Parkway Campus,8619 Industrial Parkway,-83.211781,40.1365431,ROOFTOP,15153.11538,1.729807692
Google New Albany Data Center,1101 Beech Rd SW,-82.7689952,40.0588973,ROOFTOP,15153.11538,1.729807692
Citynet Columbus,251 Neilston St,-82.9948649,39.9681399,ROOFTOP,15153.11538,1.729807692
LexisNexis Hilliard,5000 Britton Pkwy,-83.1324865,40.0545021,ROOFTOP,15153.11538,1.729807692
Aligned - 6770 Mink St,6770 Mink St SW,-82.730099,39.9928498,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 2560 Beech,2560 Beech Rd,-76.9429271,38.8263494,RANGE_INTERPOLATED,15153.11538,1.729807692
Amazon AWS CMH - 4600 Cosgray,4600 Cosgray Rd,-83.1752076,40.048087,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Scioto A,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 5121 Hayden,5121 Hayden Run Rd,-83.1342085,40.0583436,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 8567 Warner D,8567 Warner Road,-83.19977518,40.1211764,GoogleMap,15153.11538,1.729807692
Amazon AWS CMH - 6685 Crosby,6685 Crosby Court,-83.1997867,40.1035735,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Scioto E,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 8567 Warner B,8567 Warner Road,-83.19977518,40.1211764,GoogleMap,15153.11538,1.729807692
Amazon AWS CMH - 8619 Industrial A,8619 Industrial Parkway,-83.211781,40.1365431,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Scioto C,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 8567 Warner C,8567 Warner Road,-83.19977518,40.1211764,GoogleMap,15153.11538,1.729807692
Amazon AWS CMH - Scioto D,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 8619 Industrial B,8619 Industrial Parkway,-83.211781,40.1365431,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 5113 Hayden,5113 Hayden Run Rd,-83.1341444,40.0623836,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 2675 Newton,2675 Newton Court,-82.72763842,40.09221935,GoogleMap,15153.11538,1.729807692
Amazon AWS CMH - 4636 Cosgray,4636 Cosgray Rd,-83.1756939,40.0513247,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 2570 Beech,2570 Beech Rd,-82.754579,40.089899,GEOMETRIC_CENTER,15153.11538,1.729807692
Amazon AWS CMH - Scioto G,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 6665 Crosby,6665 Crosby Court,-83.1992798,40.1018141,ROOFTOP,15153.11538,1.729807692
Windstream Columbus,180 E Broad St,-82.9959943,39.9631827,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - Scioto F,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 5117 Hayden,5117 Hayden Run Rd,-83.1345047,40.0593607,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 8619 Industrial C,8619 Industrial Parkway,-83.211781,40.1365431,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 4624 Cosgray,4624 Cosgray Rd,-83.175527,40.0501263,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 5125 Hayden,5125 Hayden Run Rd,-83.1327601,40.0610441,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 4612 Cosgray,4612 Cosgray Rd,-83.1753945,40.0492871,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 8619 Industrial D,8619 Industrial Parkway,-83.211781,40.1365431,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 6645 Crosby,6645 Crosby Court,-83.1990588,40.0998972,ROOFTOP,15153.11538,1.729807692
Meta New Albany Data Center,1 Community Cir,-76.5712554,40.3024136,RANGE_INTERPOLATED,15153.11538,1.729807692
Amazon AWS CMH - Scioto B,4120-4188 Scioto Darby Creek Rd,-83.1225903,40.0151365,ROOFTOP,15153.11538,1.729807692
QTS New Albany 2 DC1,785 Beech Road SW,-82.7555472,40.057093,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 2775 Newton,2775 Newton Court,-82.73016812,40.09255669,GoogleMap,15153.11538,1.729807692
Amazon AWS CMH - 8567 Warner A,8567 Warner Road,-83.19977518,40.1211764,GoogleMap,15153.11538,1.729807692
Amazon AWS CMH - 6675 Crosby,6675 Crosby Court,-83.199396,40.1025641,ROOFTOP,15153.11538,1.729807692
CyrusOne - New Albany,12181 Jug St,-82.7180645,40.0953747,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 5109 Hayden,5109 Hayden Run Rd,-83.1336328,40.0613708,ROOFTOP,15153.11538,1.729807692
Lumen Columbus 2,226 North Fifth Street,-82.99546091,39.96766083,GoogleMap,15153.11538,1.729807692
"New Albany, Ohio Data Center",7000 Souder Road,-82.8050283,40.1045929,ROOFTOP,15153.11538,1.729807692
Lumen Columbus,226 North Fifth Street,-82.99546091,39.96766083,GoogleMap,15153.11538,1.729807692
Crown Castle Columbus (OH1),101 E. Town St.,-82.9969232,39.9589324,ROOFTOP,15153.11538,1.729807692
WOW!,226 North 5th Street,-82.99546091,39.96766083,GoogleMap,15153.11538,1.729807692
"Racksquared, LLC - Columbus OH",325 E. Spring Street,-74.0015481,40.7243731,GEOMETRIC_CENTER,15153.11538,1.729807692
QTS New Albany 1 DC1,1225 Beech Rd SW,-82.757933,40.06377,ROOFTOP,15153.11538,1.729807692
Amazon AWS CMH - 2575 Newton,2575 Newton Court,-82.73016812,40.09255669,GoogleMap,15153.11538,1.729807692
Lumen Columbus 1,266 North 5th St,-75.1378263,40.002964,GEOMETRIC_CENTER,15153.11538,1.729807692
QTS New Albany 1 DC2,1275 Beech Rd SW,-82.7543819,40.0673771,RANGE_INTERPOLATED,15153.11538,1.729807692
Amazon AWS CMH - 2875 Newton,2875 Newton Court,-82.73016812,40.09255669,GoogleMap,15153.11538,1.729807692
ICS Main POP,226 North Fifth Street,-82.99546091,39.96766083,GoogleMap,15153.11538,1.729807692
CMH-1,3000 E. Dublin-Granville Rd,-82.9384572,40.0830361,ROOFTOP,15153.11538,1.729807692
Racksquared Value Way Datacenter,2560 Value Way Drive,-82.9522526,40.0454395,ROOFTOP,15153.11538,1.729807692
Hostrunway Columbus,43004,-82.8101975,40.0144647,APPROXIMATE,15153.11538,1.729807692
RSL,2965 N. High,-83.01347019,40.02254456,GoogleMap,15153.11538,1.729807692
226 North Fifth Street,226 North Fifth Street,-82.99546091,39.96766083,GoogleMap,15153.11538,1.729807692
DataBank - zColo - 251 Neilston St,251 Neilston St,-82.9948649,39.9681399,ROOFTOP,15153.11538,1.729807692
Ark Data Centers Akron 1,191 E. Miller Ave,-81.5223275,41.057335,ROOFTOP,15153.11538,1.729807692
Ark Data Centers Akron 2,191 E. Miller Ave,-81.5223275,41.057335,ROOFTOP,15153.11538,1.729807692
Cogent Data Center - Akron,120 N Broadway St,-81.51389196,41.08740888,GoogleMap,15153.11538,1.729807692
Lumen Akron 2,110 South Alrington Street,-81.4911587,41.0692308,ROOFTOP,15153.11538,1.729807692
LightSpeed Hosting,387 Medina Rd,-81.7005967,41.1384623,ROOFTOP,15153.11538,1.729807692
Flexential Cincinnati Data Center,5307 Muhlhauser Rd,-84.4488541,39.3157738,ROOFTOP,15153.11538,1.729807692
CyrusOne CIN97 - Cincinnati,4600 McAuley Place,-84.3799027,39.2450778,ROOFTOP,15153.11538,1.729807692
CyrusOne CIN2 - Cincinnati,229 West 7th St.,-84.51737568,39.10291946,GoogleMap,15153.11538,1.729807692
H5 Data Centers Cincinnati,360 Gest Street,-84.524104,39.0979498,ROOFTOP,15153.11538,1.729807692
DartPoints Cincinnati,302 West Third Street,-84.51769147,39.09824334,GoogleMap,15153.11538,1.729807692
DartPoints Eastgate,4270 Ivy Pointe,-84.28611517,39.08710237,GoogleMap,15153.11538,1.729807692
CyrusOne Cincinnati (Gold Coast),11500 Goldcoast Drive,-84.34982077,39.27493927,GoogleMap,15153.11538,1.729807692
Lumen Cincinnati 3,1428 W. 8th St,-84.54198484,39.10462965,GoogleMap,15153.11538,1.729807692
DataBank - zColo - 334 Gest St,334 Gest St,-84.5251402,39.0979288,ROOFTOP,15153.11538,1.729807692
CBTS Hamilton Data Center,123 Pine St,-84.54445745,39.40642996,GoogleMap,15153.11538,1.729807692
CBTS Cincinnati Data Center,1 Main St.,-73.8300113,40.7601645,ROOFTOP,15153.11538,1.729807692
Telesystem DC-1,4818 Angola Road,-83.6565547,41.6244118,ROOFTOP,15153.11538,1.729807692
Ark Data Centers Youngstown,1343 Belmont Ave,-80.6569991,41.1183357,ROOFTOP,15153.11538,1.729807692
Ark Data Centers Canton,4726 Hills and Dales Rd. NW,-81.4319504,40.8325327,ROOFTOP,15153.11538,1.729807692
Untangled Technology,401 West Tuscarawas St.,-81.4070577,40.3947887,APPROXIMATE,15153.11538,1.729807692
LexisNexis Springfield,601 Benjamin Dr,-83.72372048,39.91278889,GoogleMap,15153.11538,1.729807692
Iron Mountain Data Centers OHS-1,3366 S. Tech Blvd.,-84.2364372,39.591021,ROOFTOP,15153.11538,1.729807692
Lumen Dayton 2,130 W 2nd St,-84.19499667,39.76025678,GoogleMap,15153.11538,1.729807692
Lumen Dayton 1,600 S Broadway Street,-84.21431937,39.74583672,GoogleMap,15153.11538,1.729807692
Lumen Dayton 3,1 S Main St,-84.19226227,39.75911299,GoogleMap,15153.11538,1.729807692
The Karcher Group,5590 Lauby Rd,-81.4315488,40.9101723,ROOFTOP,15153.11538,1.729807692
DP Facilities - Hannibal Gap Data Center,43840 State Route 7,-80.8412878,39.7072999,ROOFTOP,15153.11538,1.729807692
Microtronix Datacenter,349 Wayne St,-84.1092061,40.74402774,GoogleMap,15153.11538,1.729807692
Flexential Las Vegas - Downtown Data Center,302 E. Carson Street,-79.9977206,40.4296381,RANGE_INTERPOLATED,85417.675,9.750876142
Novva Tahoe Reno,1 Astro Way,-83.6515148,39.4193368,RANGE_INTERPOLATED,85417.675,9.750876142
"AIT.com -Fayetteville, NC",421 Maiden Lane,-74.0076051,40.7074225,GEOMETRIC_CENTER,43814.36066,5.001639344
Lumen Mobile 1,50 N. Lawrence St.,-75.145356,39.965206,ROOFTOP,99280,11.3333333
DC BLOX Huntsville,333 Diamond Drive NW,-86.6928945,34.7099305,ROOFTOP,99280,11.3333333
Simple Helix Data Center,165 West Park Loop NW,-86.691892,34.7454409,ROOFTOP,99280,11.3333333
Meta Hunstville Data Center,5400 Prosperity Dr NW,-86.629529,34.840567,ROOFTOP,99280,11.3333333
Google Jackson County Data Center,48809 Al Highway 277,-85.74493537,34.92039355,GoogleMap,99280,11.3333333
"Airnet, by Dataprise",801 Broad Street,-75.1658764,39.9405422,RANGE_INTERPOLATED,28850.86957,3.293478261
DC BLOX Chattanooga,807 East 16th Street,-73.972823,40.7298444,RANGE_INTERPOLATED,28850.86957,3.293478261
Flexential Nashville - Cool Springs Data Center,425 Duke Dr.,-86.75963969,36.20684141,GoogleMap,28850.86957,3.293478261
Flexential Nashville - Brentwood Data Center,7100 Commerce Way,-86.78056276,36.16132605,GoogleMap,28850.86957,3.293478261
Flexential Nashville - Franklin Data Center,"4600 Carothers Parkway, Franklin TN, 37067",-86.8156786,35.9198234,ROOFTOP,28850.86957,3.293478261
TierPoint Nashville,311 Eddy Lane,-86.8558198,35.9246013,ROOFTOP,28850.86957,3.293478261
EdgeConneX Nashville - EDCNAS01,"1841 Air Lane Dr, Building 3",-86.7017215,36.1448813,ROOFTOP,28850.86957,3.293478261
H5 Data Centers Nashville,211 Commerce St,-86.77628871,36.16263039,GoogleMap,28850.86957,3.293478261
365 Data Centers - Nashville,147 Fourth Avenue,-73.9393999,40.8043312,GEOMETRIC_CENTER,28850.86957,3.293478261
Meta Gallatin - Building 5,Meta Lp,-86.3728929,36.4096621,GEOMETRIC_CENTER,28850.86957,3.293478261
Meta Gallatin Campus,1 Meta Lp,-86.3696363,36.4119349,ROOFTOP,28850.86957,3.293478261
Windstream Nashville,940 3rd Ave North,-86.78367155,36.17377945,GoogleMap,28850.86957,3.293478261
Meta Gallatin - Building 2,Meta Lp,-86.3728929,36.4096621,GEOMETRIC_CENTER,28850.86957,3.293478261
Meta Gallatin - Building 6,Meta Lp,-86.3728929,36.4096621,GEOMETRIC_CENTER,28850.86957,3.293478261
Meta Gallatin - Building 3,Meta Lp,-86.3728929,36.4096621,GEOMETRIC_CENTER,28850.86957,3.293478261
Windstream Brentwood,105 Westwood Pl,-86.80610541,36.03712603,GoogleMap,28850.86957,3.293478261
Meta Gallatin - Building 4,Meta Lp,-86.3728929,36.4096621,GEOMETRIC_CENTER,28850.86957,3.293478261
Meta Gallatin - Building 1,Meta Lp,-86.3728929,36.4096621,GEOMETRIC_CENTER,28850.86957,3.293478261
Peacecom NREP,37217,-86.6308759,36.0964827,APPROXIMATE,28850.86957,3.293478261
Lumen Berry Hill,708 Melrose Ave,-86.75896606,36.11966628,GoogleMap,28850.86957,3.293478261
Lumen Nashville 2,2530 Perimeter Place Drive,-86.6797864,36.1498688,ROOFTOP,28850.86957,3.293478261
Lumen Nashville 1,2990 Sidco Drive,-86.7556221,36.1024587,ROOFTOP,28850.86957,3.293478261
IRIS - Nashville,211 Commerce Street,-86.7762776,36.1626255,ROOFTOP,28850.86957,3.293478261
Aeneas Internet & Telephone,300 N Cumberland St,-88.81604743,35.61618188,GoogleMap,28850.86957,3.293478261
Google Montgomery County Data Center,1000 Boolean Dr,-87.2640579,36.6194398,ROOFTOP,28850.86957,3.293478261
TierPoint Baltimore - BWI,813 Pinnacle Drive,-76.68297133,39.21341054,GoogleMap,3568.888889,0.407407407
AiNET One Market Center,300 West Lexington Street,-87.6409105,41.872825,RANGE_INTERPOLATED,3568.888889,0.407407407
DataBank BWI1 - Downtown Baltimore,300 West Lexington Street,-87.6409105,41.872825,RANGE_INTERPOLATED,3568.888889,0.407407407
Expedient Owings Mills,11155 Red Run,-76.81178434,39.4270887,GoogleMap,3568.888889,0.407407407
Expedient Tide Point,1050 Hull Street,-77.4431353,37.5213871,RANGE_INTERPOLATED,3568.888889,0.407407407
AiNET CyberNAP,7900 Ritchie Hwy,-76.6060397,39.1386697,ROOFTOP,3568.888889,0.407407407
Cogent Data Center - Elkridge,6050 Race Rd,-76.7124545,39.2034554,ROOFTOP,3568.888889,0.407407407
Crown Castle Baltimore,111 Market Place,-76.60613975,39.28735704,GoogleMap,3568.888889,0.407407407
Lumen Baltimore,300 West Lexington Street,-87.6409105,41.872825,RANGE_INTERPOLATED,3568.888889,0.407407407
Commercial Media,1430 Joh Ave.,-76.6708651,39.2604522,ROOFTOP,3568.888889,0.407407407
IDMS-BAL01,1 South St,-74.0142273,40.7010684,ROOFTOP,3568.888889,0.407407407
DataBank - zColo - 111 Market Pl,111 Market Pl,-76.60613975,39.28735704,GoogleMap,3568.888889,0.407407407
Candler Building,111 Market Place,-76.60613975,39.28735704,GoogleMap,3568.888889,0.407407407
One Market Center,300 W. Lexington St.,-76.6204858,39.2917331,ROOFTOP,3568.888889,0.407407407
Maryland Hyperscale Campus,5601 Manor Woods Road,-77.4673569,39.3343337,ROOFTOP,3568.888889,0.407407407
Xecunet Data Center,5744-R Industry Lane,-77.4146325,39.3916463,ROOFTOP,3568.888889,0.407407407
Frederick Data Center I,5301 Buckeystown Pike,-77.4078871,39.3778813,ROOFTOP,3568.888889,0.407407407
Frederick Data Center II,7340 Executive Way,-77.4062125,39.3681802,ROOFTOP,3568.888889,0.407407407
Coloco,11700 Montgomery Road,-76.92589816,39.05284158,GoogleMap,3568.888889,0.407407407
MOSAIC DATA - BELT,20705,-76.9066829,39.0455425,APPROXIMATE,3568.888889,0.407407407
Verizon Beltsville,7020 Virginia Manor Road,-76.8928536,39.061017,ROOFTOP,3568.888889,0.407407407
Silver Spring/DC Metro,12401 Prosperity Drive,-76.9643299,39.0585695,ROOFTOP,3568.888889,0.407407407
Atlantech Online,1010 Wayne Avenue,-77.0211179,38.9977698,GEOMETRIC_CENTER,3568.888889,0.407407407
AiNET Coloco #8,312 Laurel Ave,-76.8501426,39.103067,GEOMETRIC_CENTER,3568.888889,0.407407407
Rockville Datacenter,1201 Seven Locks Road,-77.1600384,39.0643192,ROOFTOP,3568.888889,0.407407407
Cologix DSM1,666 Walnut Street,-75.1522269,39.9478559,RANGE_INTERPOLATED,206444,23.5666667
Lumen Des Moines,4550 Carlisle Rd,-76.8547176,40.0053438,RANGE_INTERPOLATED,206444,23.5666667
OneNeck IT Solutions,1205 Technology Parkway,-76.9858128,40.2744008,RANGE_INTERPOLATED,206444,23.5666667
Cologix DSM2,1205 Technology Parkway,-76.9858128,40.2744008,RANGE_INTERPOLATED,206444,23.5666667
Bluebird Quad Cities Data Center,2701 Devils Glen Rd,-90.4824273,41.5502671,ROOFTOP,206444,23.5666667
Flexential Louisville - East Data Center,2101 Nelson Miller Parkway,-85.5072266,38.27718,ROOFTOP,81030,9.25
Flexential Louisville - Downtown Data Center,733 Barret Avenue,-85.7328101,38.2429872,ROOFTOP,81030,9.25
Cogent Data Center - Louisville,332 W. Broadway,-74.0039974,40.7223732,RANGE_INTERPOLATED,81030,9.25
Lumen Louisville 2,715 S 7th St,-75.4658842,40.5909384,GEOMETRIC_CENTER,81030,9.25
Lumen Louisville 3,332 W. Broadway,-74.0039974,40.7223732,RANGE_INTERPOLATED,81030,9.25
Lumen Louisville 1,848 S. 8th Street,-85.76611696,38.24319934,GoogleMap,81030,9.25
Data Canopy - Louisville,1208 Quality Choice Pl,-85.7738619,38.2370691,ROOFTOP,81030,9.25
IgLou Colocation,3315 Gilmore Industrial Blvd,-85.7002616,38.1783912,ROOFTOP,81030,9.25
East Breckinridge,321 East Breckinridge Street,-85.7493313,38.2411882,ROOFTOP,81030,9.25
Davey Holdings LLC,12935 W. US Hwy 42,-85.5935348,38.3702788,ROOFTOP,81030,9.25
332 West Broadway,332 W. Broadway,-74.0039974,40.7223732,RANGE_INTERPOLATED,81030,9.25
Windstream Lexington,151 N Martin Luther King Blvd,-84.4944433,38.0460732,ROOFTOP,81030,9.25
SUBTAC,3830 Highbridge Rd,-76.7735719,38.9723265,RANGE_INTERPOLATED,81030,9.25
ATCDC,500 Diederich Blvd,-82.6817581,38.5059917,GEOMETRIC_CENTER,81030,9.25
EnergyNet Data Center,1820 E. 9th Street,-87.46515464,36.84786662,GoogleMap,81030,9.25
CyrusOne CIN6 - Florence,7200 Industrial Road,-84.61914948,38.98147224,GoogleMap,81030,9.25
Core Scientific Calvert City,1035 Shar-Cal Rd,-88.3932763,37.0514683,ROOFTOP,81030,9.25
Stone Mountain Data Complex,235 A Tom T. Hall Blvd,-83.1767283,38.2997043,ROOFTOP,81030,9.25
DC BLOX Greenville,33 Global Drive,-84.6457507,39.0046762,GEOMETRIC_CENTER,134904,15.4
DartPoints Greenville,78 Global Drive,-84.6457507,39.0046762,GEOMETRIC_CENTER,134904,15.4
Lumen Columbia,1401 Main St,-73.8230851,40.7295847,RANGE_INTERPOLATED,134904,15.4
DC BLOX Myrtle Beach,1401 Howard Ave,-73.9211377,40.6887448,RANGE_INTERPOLATED,134904,15.4
CyrusOne NYM10 - Stamford,10 Riverbend Drive South,-73.5175949,41.0840269,ROOFTOP,4380,0.5
Crown Castle Stamford 2,5 Landmark Square,-73.5375875,41.0542655,ROOFTOP,4380,0.5
Crown Castle Stamford 1,1351 Washington Blvd,-73.5429363,41.0580854,ROOFTOP,4380,0.5
Lumen Hartford 1,155 Locust Street,-75.2028214,39.952977,GEOMETRIC_CENTER,4380,0.5
80 Merritt Blvd (HVN10),80 Merritt Boulevard,-76.5030145,39.273509,GEOMETRIC_CENTER,4380,0.5
DaSTOR New Castle,3 Boulden Cir,-75.5745058,39.6870316,ROOFTOP,96170.32,10.97834703
DaSTOR Wilmington CCC,1201 N. Market St.,-77.4071675,39.4294414,ROOFTOP,96170.32,10.97834703
TRIJIT DATACENTER,501 Silverside Rd,-75.4862662,39.7878877,ROOFTOP,96170.32,10.97834703
Data Canopy - Newark,350 Pencader Dr,-75.7614126,39.6127529,ROOFTOP,96170.32,10.97834703
"Tech Vault, Inc.",21 Gregory Drive,-84.1738761,39.0828353,GEOMETRIC_CENTER,101074.78,11.53821689
Dynamic Internet,10 delaware drive,-83.0916356,40.2940363,GEOMETRIC_CENTER,1946.66667,0.22222222
Citynet Bridgeport,100 Platinum Dr,-79.7288637,43.5359434,GEOMETRIC_CENTER,99280,11.3333333
Reliable Hosting Services,303 N. Washington Street,-78.22521828,39.63093605,GoogleMap,99848.67,11.39825
Citynet Morgantown,3600 University Ave,-79.99023838,39.65975183,GoogleMap,99848.67,11.39825
Citynet Charleston,226 Kanawha Blvd,-81.6454123,38.3549322,ROOFTOP,99848.67,11.39825
Pinnacle Technical Solutuons,4300 1st Ave.,-81.83050049,38.44298238,GoogleMap,99848.67,11.39825
Nautilus East Millinocket,51 Main St,-73.8311886,40.7619797,ROOFTOP,5256,0.6
SBA Edge Chicago,603 Discovery Drive,103.7912118,1.295063,GEOMETRIC_CENTER,49338.91391,5.632296108
Lumen Arlington Heights 1,"1305 E. Algonquin Avenue,",-79.4665259,46.3274799,RANGE_INTERPOLATED,49338.91391,5.632296108
Prologis 45120 Global Plaza,45120 Global Plaza,114.1079835,22.3752932,ROOFTOP,71566.85412,8.169732206
CeraNet DC1,826 Morrison Road,116.0598402,-31.8862521,RANGE_INTERPOLATED,15153.11538,1.729807692
Lumen Cincinnati 2,9490 Meridian Way,-0.0423694,51.6257193,GEOMETRIC_CENTER,15153.11538,1.729807692
CBTS Mason Data Center,784 Forrest Hill St.,174.7479315,-36.7672518,APPROXIMATE,15153.11538,1.729807692
TierPoint Baltimore - BAL,1401 Russell St,144.9677186,-37.8118072,GEOMETRIC_CENTER,3568.888889,0.407407407
